User,Degree Centrality,Betweenness Centrality,Eigenvector Centrality,Community
6001,0.00018570102135561745,0.0,7.956102930141226e-73,4
6004,0.0003714020427112349,0.0,9.78918904524578e-68,4
10449,0.0003714020427112349,0.0,7.956102930141226e-73,265
6005,0.0003714020427112349,0.0,1.6039503507164719e-69,265
6012,0.0003714020427112349,0.0,5.012344845988974e-71,265
6054,0.0003714020427112349,0.0,7.956102930141226e-73,204
6018,0.00018570102135561745,0.0,5.012344845988974e-71,204
6019,0.00018570102135561745,0.0,7.956102930141226e-73,451
6020,0.00018570102135561745,0.0,5.012344845988974e-71,451
6011,0.00018570102135561745,0.0,7.956102930141226e-73,452
6022,0.00018570102135561745,0.0,5.012344845988974e-71,452
6013,0.00018570102135561745,0.0,7.956102930141226e-73,453
6025,0.00018570102135561745,0.0,5.012344845988974e-71,453
5966,0.00018570102135561745,0.0,7.956102930141226e-73,454
6031,0.00018570102135561745,0.0,5.012344845988974e-71,454
6039,0.00018570102135561745,0.0,1.7078314150138222e-35,4
6042,0.0003714020427112349,0.0,7.956102930141226e-73,266
6043,0.0003714020427112349,0.0,5.012344845988974e-71,266
6044,0.0003714020427112349,0.0,1.6039503507164719e-69,266
6052,0.0009285051067780873,1.1497091465800982e-08,6.935462714058174e-06,8
6475,0.0003714020427112349,0.0,4.962733676204675e-05,8
6902,0.0005571030640668523,4.736065197557579e-08,0.00021890754191430597,8
6055,0.0003714020427112349,3.4491274397402946e-08,5.012344845988974e-71,204
2061,0.00018570102135561745,0.0,7.956102930141226e-73,195
6056,0.0005571030640668523,6.898254879480589e-08,5.012344845988974e-71,195
6069,0.0011142061281337046,0.0,5.933794438816139e-15,1
6070,0.0014856081708449396,4.678956618306581e-05,7.676103004110481e-66,8
6071,0.0009285051067780873,7.645565824757653e-07,7.924502482718152e-65,8
6326,0.002599814298978644,4.517782091486496e-06,2.6286302557496963e-35,4
6405,0.0018570102135561746,0.0,8.668609082480653e-36,4
6075,0.002414113277623027,4.4072183952237094e-08,2.3494755963593005e-35,4
6412,0.0035283194057567314,1.9336191663566287e-06,2.1903516759380318e-35,4
6076,0.00018570102135561745,0.0,7.956102930141226e-73,455
6077,0.00018570102135561745,0.0,5.012344845988974e-71,455
6082,0.0011142061281337046,0.0,7.956102930141226e-73,82
6083,0.0011142061281337046,3.449127439740295e-07,1.0426343967445801e-42,82
6085,0.0011142061281337046,8.622818599350737e-09,2.5845977579363597e-43,82
6086,0.0011142061281337046,8.622818599350737e-09,3.871434405900166e-43,82
6087,0.0011142061281337046,8.622818599350737e-09,5.798969806100335e-43,82
6099,0.0011142061281337046,8.622818599350737e-09,8.686199296264284e-43,82
6084,0.0011142061281337046,3.449127439740295e-07,5.1911371819413235e-43,82
6089,0.0007428040854224698,0.0,7.5163882925852905e-06,8
6420,0.0011142061281337046,0.0,7.956102930141226e-73,83
6091,0.0011142061281337046,0.0,5.012344845988974e-71,83
6092,0.0011142061281337046,0.0,1.6039503507164719e-69,83
6093,0.0007428040854224698,4.5988365863203926e-08,1.554622512549596e-69,4
6094,0.0003714020427112349,0.0,1.0427173027007933e-66,4
6095,0.002414113277623027,3.7055125794276567e-06,7.970940846101e-35,4
6132,0.0014856081708449396,2.5638513968736184e-06,3.319843069660031e-68,4
6152,0.002228412256267409,3.1425383339856014e-08,3.124277813183751e-35,4
6156,0.002228412256267409,1.083409252460646e-06,1.506801760917849e-34,4
6097,0.0007428040854224698,3.4491274397402946e-08,1.6039503507164719e-69,7
6096,0.0005571030640668523,0.0,3.4752257598856877e-68,7
6581,0.0007428040854224698,0.0,7.956102930141226e-73,7
6582,0.0005571030640668523,0.0,5.012344845988974e-71,7
6100,0.0005571030640668523,0.0,6.6346737944740724e-68,7
6906,0.0007428040854224698,6.898254879480589e-08,1.6039503507164719e-69,7
6101,0.00018570102135561745,0.0,5.012344845988974e-71,4
6104,0.0011142061281337046,0.0,3.4752257598856877e-68,83
6110,0.0011142061281337046,2.9317583237792503e-07,1.1474897664136442e-48,62
6116,0.0007428040854224698,0.0,1.0789239359152806e-66,4
6142,0.0003714020427112349,0.0,7.956102930141226e-73,4
6117,0.00018570102135561745,0.0,5.012344845988974e-71,4
6118,0.00018570102135561745,0.0,7.956102930141226e-73,456
6119,0.00018570102135561745,0.0,5.012344845988974e-71,456
6121,0.0009285051067780873,0.0,5.7496607728339515e-67,4
6122,0.0003714020427112349,0.0,9.945128662676542e-71,4
6123,0.0003714020427112349,0.0,1.6039503507164719e-69,267
6128,0.0005571030640668523,0.0,6.577818687324993e-66,4
6403,0.0003714020427112349,0.0,7.956102930141226e-73,268
6129,0.0003714020427112349,0.0,5.012344845988974e-71,268
6130,0.0003714020427112349,0.0,1.6039503507164719e-69,268
6135,0.00018570102135561745,0.0,1.554622512549596e-69,269
6137,0.0005571030640668523,0.0,5.3871011623074165e-67,4
6140,0.002785515320334262,5.0518219900729516e-06,1.2074861251735393e-34,4
6153,0.002599814298978644,7.333228173270059e-07,6.783221973611275e-35,4
6155,0.002414113277623027,8.597908234508167e-07,1.3307985007147425e-34,4
7082,0.0011142061281337046,6.725798507493574e-07,1.7078314150138222e-35,4
6143,0.0003714020427112349,0.0,1.6039503507164719e-69,4
6149,0.00018570102135561745,0.0,7.956102930141226e-73,457
6150,0.00018570102135561745,0.0,5.012344845988974e-71,457
6148,0.00018570102135561745,0.0,7.956102930141226e-73,458
6151,0.00018570102135561745,0.0,5.012344845988974e-71,458
6154,0.002414113277623027,2.8838537760050794e-07,1.300217768896322e-34,4
6157,0.0031569173630454964,5.384471169816793e-07,2.664773582047956e-34,4
6430,0.0003714020427112349,0.0,7.956102930141226e-73,4
6160,0.0005571030640668523,0.0,1.554622512549596e-69,4
6171,0.002228412256267409,0.0,3.116765923846878e-34,4
6285,0.00018570102135561745,0.0,7.956102930141226e-73,459
6173,0.00018570102135561745,0.0,5.012344845988974e-71,459
6175,0.0011142061281337046,3.4491274397402946e-08,5.870567783056227e-53,83
6189,0.0011142061281337046,3.4491274397402946e-08,5.870567783056227e-53,83
6169,0.00018570102135561745,0.0,7.956102930141226e-73,460
6177,0.00018570102135561745,0.0,5.012344845988974e-71,460
6178,0.0005571030640668523,0.0,7.956102930141226e-73,4
6179,0.0005571030640668523,0.0,5.012344845988974e-71,4
6181,0.0003714020427112349,0.0,5.012344845988974e-71,270
6182,0.0003714020427112349,0.0,1.6039503507164719e-69,270
6978,0.0003714020427112349,0.0,7.956102930141226e-73,270
6183,0.0003714020427112349,0.0,3.319843069660031e-68,4
6184,0.0011142061281337046,4.897760964431219e-06,8.13928121923077e-36,4
6419,0.0003714020427112349,0.0,7.956102930141226e-73,4
6186,0.00018570102135561745,0.0,5.012344845988974e-71,4
6187,0.0007428040854224698,0.0,2.6841449818801198e-36,4
6188,0.0009285051067780873,3.4491274397402946e-08,3.5693133511373166e-36,4
6909,0.0011142061281337046,3.4491274397402946e-08,5.870567783056227e-53,83
2127,0.00018570102135561745,0.0,7.956102930141226e-73,461
6190,0.00018570102135561745,0.0,5.012344845988974e-71,461
6191,0.0007428040854224698,0.0,4.746389589463726e-36,4
9300,0.00018570102135561745,0.0,7.956102930141226e-73,462
6195,0.00018570102135561745,0.0,5.012344845988974e-71,462
6206,0.00018570102135561745,0.0,5.012344845988974e-71,106
6208,0.0003714020427112349,0.0,7.956102930141226e-73,271
6209,0.0003714020427112349,0.0,5.012344845988974e-71,271
6210,0.0003714020427112349,0.0,1.6039503507164719e-69,271
6908,0.0003714020427112349,0.0,7.956102930141226e-73,305
6211,0.0003714020427112349,0.0,5.012344845988974e-71,305
6215,0.00018570102135561745,0.0,6.181873753290394e-38,1
6531,0.0003714020427112349,0.0,7.956102930141226e-73,272
6227,0.0003714020427112349,0.0,1.6039503507164719e-69,272
6532,0.0003714020427112349,0.0,5.012344845988974e-71,272
7021,0.0011142061281337046,1.3796509758961179e-07,5.012344845988974e-71,90
6229,0.00018570102135561745,0.0,1.554622512549596e-69,90
6243,0.00018570102135561745,0.0,7.956102930141226e-73,463
6242,0.00018570102135561745,0.0,5.012344845988974e-71,463
6244,0.0007428040854224698,0.0,6.311638099185464e-36,4
6246,0.0003714020427112349,0.0,7.956102930141226e-73,273
6247,0.0003714020427112349,0.0,1.6039503507164719e-69,273
6248,0.0003714020427112349,0.0,5.012344845988974e-71,273
6250,0.0005571030640668523,0.0,1.6039503507164719e-69,203
6254,0.0003714020427112349,0.0,7.956102930141226e-73,274
6253,0.0003714020427112349,0.0,5.012344845988974e-71,274
6255,0.0003714020427112349,0.0,1.6039503507164719e-69,274
6286,0.001671309192200557,4.927324913914707e-09,3.4299953530056883e-48,57
7931,0.001671309192200557,4.927324913914707e-09,1.1639076036174653e-48,57
7933,0.001671309192200557,4.927324913914707e-09,1.9980484658125528e-48,57
6300,0.00018570102135561745,0.0,7.956102930141226e-73,464
6301,0.00018570102135561745,0.0,5.012344845988974e-71,464
6311,0.00018570102135561745,0.0,4.962733676204675e-05,8
6313,0.0003714020427112349,0.0,7.956102930141226e-73,275
6314,0.0003714020427112349,0.0,1.6039503507164719e-69,275
6315,0.0003714020427112349,0.0,5.012344845988974e-71,275
6320,0.0005571030640668523,0.0,7.956102930141226e-73,177
6321,0.0005571030640668523,0.0,5.012344845988974e-71,177
6322,0.0005571030640668523,0.0,1.6039503507164719e-69,177
6323,0.0005571030640668523,0.0,3.4752257598856877e-68,177
6325,0.0003714020427112349,0.0,7.956102930141226e-73,276
6324,0.0003714020427112349,0.0,1.6039503507164719e-69,276
6327,0.0003714020427112349,0.0,5.012344845988974e-71,276
6331,0.0003714020427112349,0.0,7.956102930141226e-73,312
6332,0.00018570102135561745,0.0,5.012344845988974e-71,312
10886,0.00018570102135561745,0.0,7.956102930141226e-73,8
6705,0.002599814298978644,4.154787558207161e-05,9.634262433328049e-06,8
7629,0.005385329619312906,1.921182935185013e-08,8.888851116894556e-05,8
10377,0.00018570102135561745,0.0,7.956102930141226e-73,8
6349,0.00018570102135561745,0.0,7.956102930141226e-73,465
6350,0.00018570102135561745,0.0,5.012344845988974e-71,465
6365,0.001299907149489322,6.89825487948059e-09,6.975368641332264e-35,4
6381,0.0003714020427112349,0.0,7.956102930141226e-73,277
6382,0.0003714020427112349,0.0,5.012344845988974e-71,277
6383,0.0003714020427112349,0.0,1.6039503507164719e-69,277
6961,0.0003714020427112349,0.0,7.956102930141226e-73,278
6397,0.0003714020427112349,0.0,1.6039503507164719e-69,278
6962,0.0003714020427112349,0.0,5.012344845988974e-71,278
6413,0.0003714020427112349,0.0,7.956102930141226e-73,279
6414,0.0003714020427112349,0.0,5.012344845988974e-71,279
6415,0.0003714020427112349,0.0,1.6039503507164719e-69,279
6404,0.0005571030640668523,0.0,7.956102930141226e-73,178
6416,0.0005571030640668523,0.0,5.012344845988974e-71,178
6417,0.0005571030640668523,0.0,1.6039503507164719e-69,178
6418,0.0005571030640668523,0.0,3.4752257598856877e-68,178
6428,0.00018570102135561745,0.0,7.956102930141226e-73,4
10956,0.0003714020427112349,0.0,7.956102930141226e-73,65
6435,0.0011142061281337046,1.3796509758961179e-07,5.012344845988974e-71,65
6436,0.0003714020427112349,1.3796509758961179e-07,1.554622512549596e-69,7
6437,0.00018570102135561745,0.0,7.956102930141226e-73,466
6438,0.00018570102135561745,0.0,5.012344845988974e-71,466
6439,0.00018570102135561745,0.0,7.956102930141226e-73,467
6440,0.00018570102135561745,0.0,5.012344845988974e-71,467
6466,0.0005571030640668523,0.0,7.956102930141226e-73,27
6467,0.0018570102135561746,7.070711251467604e-07,9.945128662676542e-71,27
8406,0.0011142061281337046,0.0,7.956102930141226e-73,27
6468,0.0005571030640668523,0.0,3.1084494148061803e-69,27
6469,0.002971216341689879,1.2934227899026105e-06,6.6346737944740766e-68,27
6395,0.00018570102135561745,0.0,7.956102930141226e-73,196
6473,0.0005571030640668523,6.898254879480589e-08,5.012344845988974e-71,196
6410,0.00018570102135561745,0.0,7.956102930141226e-73,468
6484,0.00018570102135561745,0.0,5.012344845988974e-71,468
6505,0.0003714020427112349,0.0,7.956102930141226e-73,284
6506,0.0003714020427112349,0.0,5.012344845988974e-71,284
6508,0.0003714020427112349,0.0,7.956102930141226e-73,280
6509,0.0003714020427112349,0.0,5.012344845988974e-71,280
6510,0.0003714020427112349,0.0,1.6039503507164719e-69,280
6511,0.00018570102135561745,0.0,7.956102930141226e-73,469
6512,0.00018570102135561745,0.0,5.012344845988974e-71,469
6507,0.00018570102135561745,0.0,7.956102930141226e-73,470
6519,0.00018570102135561745,0.0,5.012344845988974e-71,470
6278,0.00018570102135561745,0.0,7.956102930141226e-73,471
6522,0.00018570102135561745,0.0,5.012344845988974e-71,471
6523,0.001671309192200557,0.0,7.956102930141226e-73,66
6524,0.001671309192200557,0.0,5.012344845988974e-71,66
6525,0.001671309192200557,0.0,1.6039503507164719e-69,66
6526,0.001671309192200557,0.0,3.4752257598856877e-68,66
6527,0.001671309192200557,0.0,5.7341225038113854e-67,66
6533,0.00018570102135561745,0.0,7.956102930141226e-73,472
6534,0.00018570102135561745,0.0,5.012344845988974e-71,472
6536,0.00018570102135561745,0.0,5.012344845988974e-71,4
6547,0.00018570102135561745,0.0,7.956102930141226e-73,473
6548,0.00018570102135561745,0.0,5.012344845988974e-71,473
6558,0.0007428040854224698,0.0,7.956102930141226e-73,125
6559,0.0007428040854224698,0.0,5.012344845988974e-71,125
6560,0.0007428040854224698,0.0,1.6039503507164719e-69,125
6561,0.0007428040854224698,0.0,3.4752257598856877e-68,125
6562,0.0007428040854224698,0.0,5.7341225038113854e-67,125
3095,0.0003714020427112349,0.0,7.956102930141226e-73,281
6565,0.0003714020427112349,0.0,5.012344845988974e-71,281
6566,0.0003714020427112349,0.0,1.6039503507164719e-69,281
6585,0.0005571030640668523,0.0,7.956102930141226e-73,198
6586,0.0003714020427112349,0.0,5.012344845988974e-71,198
6599,0.00018570102135561745,0.0,7.956102930141226e-73,474
6600,0.00018570102135561745,0.0,5.012344845988974e-71,474
6604,0.00018570102135561745,0.0,7.956102930141226e-73,475
6605,0.00018570102135561745,0.0,5.012344845988974e-71,475
6391,0.0003714020427112349,0.0,7.956102930141226e-73,304
6608,0.00018570102135561745,0.0,5.012344845988974e-71,304
6626,0.00018570102135561745,0.0,5.012344845988974e-71,1
6673,0.0005571030640668523,0.0,7.956102930141226e-73,200
6674,0.0005571030640668523,0.0,5.012344845988974e-71,200
6675,0.0005571030640668523,0.0,1.6039503507164719e-69,200
6684,0.0003714020427112349,0.0,6.960235673768415e-42,7
6685,0.00018570102135561745,0.0,7.956102930141226e-73,476
6686,0.00018570102135561745,0.0,5.012344845988974e-71,476
6693,0.0009285051067780873,3.4491274397402946e-08,7.410637058961643e-42,19
6715,0.00018570102135561745,0.0,7.956102930141226e-73,477
6714,0.00018570102135561745,0.0,5.012344845988974e-71,477
6721,0.00018570102135561745,0.0,5.012344845988974e-71,84
6727,0.0009285051067780873,0.0,7.956102930141226e-73,107
6723,0.0009285051067780873,0.0,5.012344845988974e-71,107
6724,0.0009285051067780873,0.0,1.6039503507164719e-69,107
6725,0.0009285051067780873,0.0,3.4752257598856877e-68,107
6726,0.0009285051067780873,0.0,5.7341225038113854e-67,107
6728,0.0009285051067780873,0.0,7.683724155107261e-66,107
6730,0.0005571030640668523,0.0,7.956102930141226e-73,108
6731,0.0009285051067780873,3.4491274397402946e-08,5.012344845988974e-71,108
6732,0.0009285051067780873,3.4491274397402946e-08,1.6039503507164719e-69,108
6733,0.0005571030640668523,0.0,3.4752257598856877e-68,108
6734,0.00018570102135561745,0.0,7.956102930141226e-73,478
6735,0.00018570102135561745,0.0,5.012344845988974e-71,478
6737,0.0005571030640668523,0.0,7.956102930141226e-73,31
6738,0.0005571030640668523,0.0,5.012344845988974e-71,31
6739,0.0005571030640668523,0.0,7.261337684257961e-38,31
6740,0.002414113277623027,4.949497876027323e-06,1.975654969526555e-37,31
6742,0.0003714020427112349,0.0,7.956102930141226e-73,282
6743,0.0003714020427112349,0.0,5.012344845988974e-71,282
6744,0.0003714020427112349,0.0,1.6039503507164719e-69,282
6745,0.002042711234911792,0.0,7.956102930141226e-73,48
6746,0.002042711234911792,0.0,5.012344845988974e-71,48
6747,0.002042711234911792,0.0,1.6039503507164719e-69,48
6748,0.002042711234911792,0.0,3.4752257598856877e-68,48
6749,0.002042711234911792,0.0,5.7341225038113854e-67,48
6750,0.002042711234911792,0.0,7.683724155107261e-66,48
6751,0.002042711234911792,0.0,8.708220709121567e-65,48
6752,0.002042711234911792,0.0,8.583817556134113e-64,48
6753,0.002042711234911792,0.0,7.510840361617347e-63,48
6754,0.002042711234911792,0.0,5.925218507498131e-62,48
6755,0.002042711234911792,0.0,4.2661573253986546e-61,48
6756,0.002042711234911792,0.0,2.8311771341281987e-60,48
6775,0.00018570102135561745,0.0,7.956102930141226e-73,479
6776,0.00018570102135561745,0.0,5.012344845988974e-71,479
6788,0.00018570102135561745,0.0,7.956102930141226e-73,480
6789,0.00018570102135561745,0.0,5.012344845988974e-71,480
6792,0.00018570102135561745,0.0,7.956102930141226e-73,481
6793,0.00018570102135561745,0.0,5.012344845988974e-71,481
6794,0.0003714020427112349,0.0,7.956102930141226e-73,283
6795,0.0003714020427112349,0.0,5.012344845988974e-71,283
6796,0.0003714020427112349,0.0,1.6039503507164719e-69,283
6800,0.00018570102135561745,0.0,7.956102930141226e-73,482
6801,0.00018570102135561745,0.0,5.012344845988974e-71,482
6814,0.00018570102135561745,0.0,7.956102930141226e-73,483
6815,0.00018570102135561745,0.0,5.012344845988974e-71,483
6817,0.00018570102135561745,0.0,7.956102930141226e-73,484
6818,0.00018570102135561745,0.0,5.012344845988974e-71,484
6824,0.0009285051067780873,0.0,1.5012945794468787e-41,19
6825,0.0009285051067780873,0.0,2.1999395688874535e-41,19
6826,0.0009285051067780873,2.0694764638441767e-07,5.086201349489478e-67,18
6828,0.001299907149489322,7.070711251467604e-06,0.00497883352029711,18
6835,0.0007428040854224698,0.0,7.956102930141226e-73,7
7079,0.0003714020427112349,0.0,7.956102930141226e-73,7
7796,0.0005571030640668523,1.4917476176876773e-05,3.852861565704913e-42,7
6831,0.0003714020427112349,0.0,1.6039503507164719e-69,284
6836,0.00018570102135561745,0.0,5.012344845988974e-71,7
6847,0.00018570102135561745,0.0,7.956102930141226e-73,485
6848,0.00018570102135561745,0.0,5.012344845988974e-71,485
6854,0.002785515320334262,0.0,7.683724155107261e-66,38
6855,0.002785515320334262,6.89825487948059e-09,2.3932731614947812e-39,38
6856,0.002785515320334262,0.0,8.708220709121565e-65,38
6857,0.002785515320334262,0.0,8.58381755613411e-64,38
6858,0.002785515320334262,0.0,7.510840361617346e-63,38
6859,0.002785515320334262,5.173691159610442e-07,1.826267041112711e-39,38
6860,0.002785515320334262,6.89825487948059e-09,8.024843468241005e-40,38
6861,0.002785515320334262,6.89825487948059e-09,1.1551059034751681e-39,38
6862,0.002785515320334262,6.89825487948059e-09,1.662673737529796e-39,38
6863,0.002785515320334262,6.89825487948059e-09,3.4449070170801204e-39,38
6873,0.0003714020427112349,0.0,7.956102930141226e-73,285
6871,0.0003714020427112349,0.0,5.012344845988974e-71,285
6872,0.0003714020427112349,0.0,1.6039503507164719e-69,285
6875,0.00018570102135561745,0.0,7.956102930141226e-73,486
6876,0.00018570102135561745,0.0,5.012344845988974e-71,486
6893,0.0007428040854224698,0.0,1.5257881358366292e-41,7
6899,0.00018570102135561745,0.0,7.956102930141226e-73,487
6900,0.00018570102135561745,0.0,5.012344845988974e-71,487
6905,0.0005571030640668523,4.966743513226024e-06,6.34635258827068e-42,7
6952,0.0005571030640668523,0.0,7.956102930141226e-73,7
6907,0.0007428040854224698,0.0,6.34635258827068e-42,7
6929,0.0003714020427112349,0.0,3.319843069660031e-68,4
6933,0.00018570102135561745,0.0,7.956102930141226e-73,488
6932,0.00018570102135561745,0.0,5.012344845988974e-71,488
6947,0.0005571030640668523,0.0,7.956102930141226e-73,179
6948,0.0005571030640668523,0.0,5.012344845988974e-71,179
6949,0.0005571030640668523,0.0,1.6039503507164719e-69,179
6950,0.0005571030640668523,0.0,3.4752257598856877e-68,179
6957,0.00018570102135561745,0.0,7.956102930141226e-73,489
6958,0.00018570102135561745,0.0,5.012344845988974e-71,489
6970,0.0005571030640668523,0.0,7.956102930141226e-73,24
6971,0.0005571030640668523,6.898254879480589e-08,1.6039503507164719e-69,24
6972,0.0003714020427112349,0.0,5.012344845988974e-71,24
6983,0.0007428040854224698,0.0,7.956102930141226e-73,126
6984,0.0007428040854224698,0.0,5.012344845988974e-71,126
6985,0.0007428040854224698,0.0,5.7341225038113854e-67,126
6986,0.0007428040854224698,0.0,1.6039503507164719e-69,126
6987,0.0007428040854224698,0.0,3.4752257598856877e-68,126
6993,0.00018570102135561745,0.0,7.956102930141226e-73,490
6992,0.00018570102135561745,0.0,5.012344845988974e-71,490
6699,0.0003714020427112349,0.0,7.956102930141226e-73,90
7027,0.0003714020427112349,0.0,8.223746456689555e-49,62
7036,0.0007428040854224698,0.0,1.0272232216198114e-06,8
7037,0.0007428040854224698,0.0,1.0272232216198114e-06,8
7039,0.0007428040854224698,0.0,1.0272232216198114e-06,8
7040,0.0007428040854224698,0.0,1.0272232216198114e-06,8
7043,0.002785515320334262,0.0,7.956102930141226e-73,39
7044,0.002785515320334262,0.0,5.7341225038113854e-67,39
7046,0.002785515320334262,0.0,5.012344845988974e-71,39
7049,0.002785515320334262,0.0,1.6039503507164719e-69,39
7053,0.002785515320334262,0.0,3.4752257598856877e-68,39
7045,0.002785515320334262,0.0,7.683724155107261e-66,39
7047,0.002785515320334262,0.0,8.708220709121567e-65,39
7048,0.002785515320334262,0.0,8.583817556134113e-64,39
7050,0.002785515320334262,0.0,7.510840361617345e-63,39
7051,0.002785515320334262,0.0,5.925218507498129e-62,39
7052,0.002785515320334262,0.0,4.266157325398654e-61,39
7054,0.002785515320334262,0.0,2.8311771341281976e-60,39
7055,0.002785515320334262,0.0,1.7458925660457214e-59,39
7056,0.002785515320334262,0.0,1.007245711180224e-58,39
7083,0.0003714020427112349,0.0,1.6039503507164719e-69,4
7094,0.00018570102135561745,0.0,7.956102930141226e-73,491
7093,0.00018570102135561745,0.0,5.012344845988974e-71,491
6158,0.0003714020427112349,0.0,7.956102930141226e-73,311
7106,0.0003714020427112349,0.0,5.012344845988974e-71,311
7107,0.001299907149489322,6.89825487948059e-09,9.27568241979702e-35,4
7108,0.001299907149489322,6.89825487948059e-09,1.233458599494156e-34,4
2121,0.00018570102135561745,0.0,7.956102930141226e-73,492
7111,0.00018570102135561745,0.0,5.012344845988974e-71,492
9234,0.00018570102135561745,0.0,7.956102930141226e-73,493
7114,0.00018570102135561745,0.0,5.012344845988974e-71,493
7154,0.0005571030640668523,0.0,7.956102930141226e-73,180
7155,0.0005571030640668523,0.0,3.4752257598856877e-68,180
7156,0.0005571030640668523,0.0,1.6039503507164719e-69,180
7157,0.0005571030640668523,0.0,5.012344845988974e-71,180
7163,0.0005571030640668523,0.0,7.956102930141226e-73,190
7162,0.0005571030640668523,0.0,5.012344845988974e-71,190
12563,0.0005571030640668523,0.0,1.6039503507164719e-69,190
9230,0.00018570102135561745,0.0,7.956102930141226e-73,494
7173,0.00018570102135561745,0.0,5.012344845988974e-71,494
7174,0.00018570102135561745,0.0,5.012344845988974e-71,153
7175,0.00018570102135561745,0.0,5.012344845988974e-71,153
7019,0.001299907149489322,0.0,7.956102930141226e-73,79
7185,0.001299907149489322,0.0,5.012344845988974e-71,79
7186,0.001299907149489322,0.0,1.6039503507164719e-69,79
7188,0.001299907149489322,0.0,5.7341225038113854e-67,79
3035,0.002414113277623027,0.0,7.956102930141226e-73,42
7193,0.002414113277623027,0.0,5.012344845988974e-71,42
7194,0.002414113277623027,0.0,1.6039503507164719e-69,42
7195,0.002414113277623027,0.0,3.4752257598856877e-68,42
7196,0.002414113277623027,0.0,5.7341225038113854e-67,42
7197,0.002414113277623027,0.0,7.683724155107261e-66,42
7198,0.002414113277623027,0.0,8.708220709121567e-65,42
7199,0.002414113277623027,0.0,8.583817556134113e-64,42
7200,0.002414113277623027,0.0,7.510840361617347e-63,42
7201,0.002414113277623027,0.0,5.925218507498131e-62,42
7202,0.002414113277623027,0.0,4.2661573253986546e-61,42
7203,0.002414113277623027,0.0,2.8311771341281987e-60,42
7204,0.002414113277623027,0.0,1.7458925660457219e-59,42
7205,0.002414113277623027,0.0,1.0072457111802242e-58,42
7206,0.0005571030640668523,0.0,1.081870405329437e-59,19
7207,0.0005571030640668523,0.0,1.5891274742876883e-57,19
3407,0.0003714020427112349,0.0,7.956102930141226e-73,296
7208,0.0003714020427112349,0.0,5.012344845988974e-71,296
7209,0.00018570102135561745,0.0,1.5783492961117998e-57,19
7210,0.001671309192200557,0.0,3.1084494148061803e-69,30
7211,0.001671309192200557,0.0,6.6346737944740766e-68,30
7212,0.0003714020427112349,0.0,5.012344845988974e-71,19
7213,0.00018570102135561745,0.0,5.012344845988974e-71,19
7214,0.0003714020427112349,1.465879161889625e-05,5.012344845988974e-71,19
3817,0.0018570102135561746,0.0,7.956102930141226e-73,54
7224,0.0018570102135561746,0.0,5.012344845988974e-71,54
7225,0.0018570102135561746,0.0,1.6039503507164719e-69,54
7226,0.0018570102135561746,0.0,3.4752257598856877e-68,54
7227,0.0018570102135561746,0.0,5.7341225038113854e-67,54
7228,0.0018570102135561746,0.0,7.683724155107261e-66,54
7229,0.0018570102135561746,0.0,8.708220709121567e-65,54
7230,0.0018570102135561746,0.0,8.583817556134113e-64,54
7231,0.00018570102135561745,0.0,1.0737889991020344e-36,17
7234,0.00018570102135561745,0.0,2.1887719110260946e-17,1
7235,0.00018570102135561745,0.0,2.1887719110260946e-17,1
7236,0.00018570102135561745,0.0,2.1887719110260946e-17,1
7237,0.00018570102135561745,0.0,2.1887719110260946e-17,1
7238,0.00018570102135561745,0.0,2.1887719110260946e-17,1
7240,0.00018570102135561745,0.0,2.1887719110260946e-17,1
7251,0.001671309192200557,0.0,1.0789239359152806e-66,30
7252,0.001671309192200557,0.0,1.4255376067051097e-65,30
7253,0.001671309192200557,0.0,1.593703781225979e-64,30
7254,0.001671309192200557,0.0,1.5502828211994984e-63,30
7255,0.001671309192200557,0.0,1.339199941909908e-62,30
7256,0.001671309192200557,0.0,1.043410711823413e-61,30
3768,0.0007428040854224698,0.0,7.956102930141226e-73,127
7258,0.0007428040854224698,0.0,5.012344845988974e-71,127
7259,0.0007428040854224698,0.0,1.6039503507164719e-69,127
7260,0.0007428040854224698,0.0,3.4752257598856877e-68,127
7261,0.0007428040854224698,0.0,5.7341225038113854e-67,127
3669,0.0005571030640668523,0.0,7.956102930141226e-73,181
7262,0.0005571030640668523,0.0,5.012344845988974e-71,181
7263,0.0005571030640668523,0.0,1.6039503507164719e-69,181
7264,0.0005571030640668523,0.0,3.4752257598856877e-68,181
3686,0.0003714020427112349,0.0,7.956102930141226e-73,286
7265,0.0003714020427112349,0.0,5.012344845988974e-71,286
7266,0.0003714020427112349,0.0,1.6039503507164719e-69,286
7267,0.0003714020427112349,0.0,2.0295257656184424e-38,16
7268,0.0003714020427112349,0.0,2.69582708620603e-38,16
3695,0.00018570102135561745,0.0,7.956102930141226e-73,495
7269,0.00018570102135561745,0.0,5.012344845988974e-71,495
7270,0.00018570102135561745,0.0,2.376739935858513e-29,6
7271,0.0003714020427112349,0.0,2.376739935858513e-29,6
7272,0.0005571030640668523,0.0,3.4752257598856877e-68,182
7273,0.0005571030640668523,0.0,1.6039503507164719e-69,182
7274,0.0005571030640668523,0.0,1.6039503507164719e-69,183
7275,0.0005571030640668523,0.0,3.4752257598856877e-68,183
4209,0.0003714020427112349,0.0,7.956102930141226e-73,287
7276,0.0003714020427112349,0.0,5.012344845988974e-71,287
